Timestamp,Power (mW),Bus Voltage (V),Load Voltage (V),Current (mA)
12:04:41.133,88.00,4.90,4.90,18.30
12:04:41.136,92.00,4.89,4.89,18.50
12:04:41.139,88.00,4.89,4.89,18.10
12:04:41.143,88.00,4.90,4.90,18.00
12:04:41.146,88.00,4.90,4.90,18.40
12:04:41.164,92.00,4.90,4.90,18.50
12:04:41.167,88.00,4.89,4.89,18.00
12:04:41.171,92.00,4.90,4.90,18.50
12:04:41.174,88.00,4.89,4.89,18.40
12:04:41.178,88.00,4.89,4.89,18.40
12:04:41.181,88.00,4.90,4.90,18.40
12:04:41.184,88.00,4.90,4.90,18.30
12:04:41.188,88.00,4.89,4.89,18.20
12:04:41.191,88.00,4.89,4.89,18.30
12:04:41.194,88.00,4.90,4.90,18.30
12:04:41.198,88.00,4.89,4.89,18.00
12:04:41.201,88.00,4.89,4.89,18.30
12:04:41.205,88.00,4.89,4.89,18.40
12:04:41.208,88.00,4.90,4.90,18.40
12:04:41.211,88.00,4.89,4.89,18.30
12:04:41.215,88.00,4.89,4.89,18.20
12:04:41.218,88.00,4.90,4.90,18.20
12:04:41.222,88.00,4.89,4.89,18.40
12:04:41.225,88.00,4.89,4.89,18.30
12:04:41.228,88.00,4.89,4.89,18.20
12:04:41.232,88.00,4.90,4.90,18.40
12:04:41.235,88.00,4.89,4.89,18.40
12:04:41.238,88.00,4.89,4.89,18.30
12:04:41.242,88.00,4.90,4.90,18.30
12:04:41.245,92.00,4.89,4.89,18.50
12:04:41.249,92.00,4.88,4.88,18.50
12:04:41.252,88.00,4.90,4.90,18.60
12:04:41.255,88.00,4.90,4.90,18.30
12:04:41.259,88.00,4.89,4.89,18.40
12:04:41.262,88.00,4.89,4.89,18.40
12:04:41.266,88.00,4.90,4.90,18.10
12:04:41.269,88.00,4.89,4.89,18.30
12:04:41.272,88.00,4.89,4.89,18.20
12:04:41.276,88.00,4.89,4.89,18.20
12:04:41.279,88.00,4.90,4.90,18.30
12:04:41.282,92.00,4.89,4.89,18.60
12:04:41.286,88.00,4.89,4.89,18.30
12:04:41.289,88.00,4.90,4.90,18.00
12:04:41.293,88.00,4.89,4.89,18.20
12:04:41.296,88.00,4.89,4.89,18.20
12:04:41.299,88.00,4.89,4.89,18.40
12:04:41.303,88.00,4.90,4.90,18.20
12:04:41.306,88.00,4.89,4.89,18.20
12:04:41.310,88.00,4.89,4.89,18.00
12:04:41.313,88.00,4.90,4.90,18.30
12:04:41.316,88.00,4.89,4.89,18.40
12:04:41.320,88.00,4.89,4.89,18.30
12:04:41.323,92.00,4.89,4.89,18.30
12:04:41.326,92.00,4.90,4.90,18.60
12:04:41.330,88.00,4.89,4.89,18.30
12:04:41.347,88.00,4.89,4.89,18.20
12:04:41.350,88.00,4.90,4.90,18.30
12:04:41.354,88.00,4.89,4.89,18.30
12:04:41.357,88.00,4.89,4.89,18.30
12:04:41.360,88.00,4.90,4.90,18.40
12:04:41.364,88.00,4.89,4.89,18.40
12:04:41.367,88.00,4.89,4.89,18.10
12:04:41.370,88.00,4.90,4.90,18.50
12:04:41.374,88.00,4.90,4.90,18.40
12:04:41.377,88.00,4.89,4.89,18.20
12:04:41.381,88.00,4.89,4.89,18.40
12:04:41.384,88.00,4.90,4.90,18.20
12:04:41.387,92.00,4.89,4.89,18.60
12:04:41.391,88.00,4.89,4.89,18.30
12:04:41.394,88.00,4.90,4.90,18.50
12:04:41.398,88.00,4.90,4.90,18.30
12:04:41.401,88.00,4.89,4.89,18.10
12:04:41.404,88.00,4.89,4.89,18.30
12:04:41.408,88.00,4.90,4.90,18.40
12:04:41.411,88.00,4.89,4.89,18.20
12:04:41.414,88.00,4.89,4.89,18.40
12:04:41.418,88.00,4.90,4.90,18.30
12:04:41.421,92.00,4.90,4.90,18.50
12:04:41.425,88.00,4.89,4.89,18.10
12:04:41.428,88.00,4.89,4.89,17.90
12:04:41.431,88.00,4.90,4.90,18.30
12:04:41.435,88.00,4.89,4.89,18.20
12:04:41.438,88.00,4.89,4.89,18.30
12:04:41.442,88.00,4.90,4.90,18.60
12:04:41.445,92.00,4.90,4.90,18.50
12:04:41.448,88.00,4.89,4.89,18.30
12:04:41.452,92.00,4.89,4.89,18.40
12:04:41.455,88.00,4.90,4.90,18.40
12:04:41.458,88.00,4.89,4.89,18.40
12:04:41.462,88.00,4.89,4.89,18.20
12:04:41.465,88.00,4.89,4.89,18.30
12:04:41.469,88.00,4.88,4.89,18.40
12:04:41.472,88.00,4.88,4.88,18.20
12:04:41.475,88.00,4.88,4.88,18.00
12:04:41.479,92.00,4.89,4.89,18.50
12:04:41.482,88.00,4.88,4.88,18.30
12:04:41.486,88.00,4.88,4.88,18.10
12:04:41.489,92.00,4.89,4.89,18.60
12:04:41.492,88.00,4.88,4.88,18.00
12:04:41.496,88.00,4.88,4.88,18.40
12:04:41.499,88.00,4.88,4.88,18.10
12:04:41.503,88.00,4.89,4.89,18.20
12:04:41.511,88.00,4.88,4.88,18.20
12:04:41.515,92.00,4.88,4.88,18.50
12:04:41.518,88.00,4.89,4.89,18.30
12:04:41.535,92.00,4.89,4.89,18.60
12:04:41.538,88.00,4.88,4.88,18.30
12:04:41.542,92.00,4.89,4.89,18.60
12:04:41.545,92.00,4.88,4.89,18.60
12:04:41.548,88.00,4.88,4.88,18.30
12:04:41.552,88.00,4.88,4.88,18.40
12:04:41.555,88.00,4.88,4.89,18.30
12:04:41.559,88.00,4.88,4.88,18.30
12:04:41.562,88.00,4.88,4.89,18.40
12:04:41.565,88.00,4.88,4.89,18.40
12:04:41.569,88.00,4.88,4.89,18.40
12:04:41.572,88.00,4.89,4.89,18.20
12:04:41.575,88.00,4.89,4.89,18.30
12:04:41.579,92.00,4.90,4.90,18.50
12:04:41.582,88.00,4.89,4.89,18.10
12:04:41.586,88.00,4.89,4.89,18.00
12:04:41.589,88.00,4.90,4.90,18.40
12:04:41.592,88.00,4.90,4.90,18.40
12:04:41.596,88.00,4.89,4.89,18.30
12:04:41.599,88.00,4.89,4.89,18.10
12:04:41.602,88.00,4.90,4.90,18.00
12:04:41.606,88.00,4.89,4.89,18.30
12:04:41.609,88.00,4.89,4.89,18.40
12:04:41.613,88.00,4.90,4.90,18.50
12:04:41.616,88.00,4.90,4.90,18.30
12:04:41.619,88.00,4.89,4.89,18.30
12:04:41.623,88.00,4.89,4.89,18.20
12:04:41.626,88.00,4.90,4.90,18.20
12:04:41.630,88.00,4.89,4.89,18.40
12:04:41.633,88.00,4.89,4.89,18.30
12:04:41.636,92.00,4.90,4.90,18.10
12:04:41.640,88.00,4.90,4.90,18.30
12:04:41.643,92.00,4.89,4.89,18.50
12:04:41.646,88.00,4.89,4.89,18.30
12:04:41.650,88.00,4.90,4.90,18.40
12:04:41.653,88.00,4.89,4.89,18.40
12:04:41.657,88.00,4.89,4.89,18.40
12:04:41.660,92.00,4.90,4.90,18.30
12:04:41.663,88.00,4.90,4.90,18.10
12:04:41.667,88.00,4.89,4.89,18.40
12:04:41.670,88.00,4.89,4.89,18.40
12:04:41.673,88.00,4.90,4.90,18.10
12:04:41.677,88.00,4.90,4.90,18.40
12:04:41.680,92.00,4.89,4.89,18.50
12:04:41.684,88.00,4.89,4.89,18.10
12:04:41.687,88.00,4.90,4.90,18.30
12:04:41.690,88.00,4.89,4.89,18.10
12:04:41.694,88.00,4.89,4.89,18.30
12:04:41.697,88.00,4.90,4.90,18.00
12:04:41.700,88.00,4.90,4.90,18.40
12:04:41.728,88.00,4.89,4.89,18.30
12:04:41.732,92.00,4.89,4.89,18.50
12:04:41.735,88.00,4.89,4.89,18.20
12:04:41.738,88.00,4.90,4.90,18.40
12:04:41.742,88.00,4.90,4.90,18.20
12:04:41.745,92.00,4.89,4.89,18.40
12:04:41.748,92.00,4.89,4.89,18.30
12:04:41.752,88.00,4.90,4.90,18.20
12:04:41.755,88.00,4.89,4.89,18.40
12:04:41.759,88.00,4.89,4.89,18.00
12:04:41.762,88.00,4.90,4.90,18.40
12:04:41.765,88.00,4.90,4.90,18.30
12:04:41.769,88.00,4.89,4.89,18.20
12:04:41.772,88.00,4.89,4.89,18.20
12:04:41.775,88.00,4.90,4.90,18.30
12:04:41.779,88.00,4.89,4.89,18.30
12:04:41.782,88.00,4.89,4.89,18.20
12:04:41.786,92.00,4.90,4.90,18.10
12:04:41.789,88.00,4.90,4.90,18.20
12:04:41.792,92.00,4.89,4.89,18.50
12:04:41.796,88.00,4.89,4.89,18.40
12:04:41.799,88.00,4.90,4.90,18.40
